Table S6: Differential expression test results for the identification of tissue-enriched genes. ,,,,,,,,
gene_id,symbol,max.tissue,max.tissue.expr,tissue.2,tissue.2.expr,ratio,pval,qval
WBGene00007278,lab-1,Gonad,21.19,Hypodermis,0.35,15.71,3.25E-12,2.15E-11
WBGene00004993,spp-8,Intestine,103.46,Body_wall_muscle,0.90,54.48,3.26E-12,2.16E-11
WBGene00007996,C38C6.3,Hypodermis,19.92,Neurons,0.40,14.26,3.27E-12,2.17E-11
WBGene00001988,hot-3,Neurons,31.53,Hypodermis,0.68,18.73,3.32E-12,2.20E-11
WBGene00021105,W09B6.5,Intestine,105.99,Hypodermis,3.42,23.97,3.33E-12,2.20E-11
WBGene00018909,slx-1,Gonad,116.10,Pharynx,16.86,6.50,3.37E-12,2.23E-11
WBGene00006641,tsp-15,Pharynx,223.32,Glia,33.38,6.50,3.42E-12,2.26E-11
WBGene00012824,Y43F8B.14,Intestine,86.30,Neurons,1.15,40.11,3.45E-12,2.28E-11
WBGene00007892,C33B4.4,Neurons,42.98,Gonad,7.56,5.02,3.51E-12,2.32E-11
WBGene00018585,F48A11.4,Gonad,67.17,Hypodermis,16.07,3.94,3.53E-12,2.34E-11
WBGene00018948,F56C9.3,Gonad,107.36,Glia,2.32,32.30,3.56E-12,2.35E-11
WBGene00009889,F49E11.2,Pharynx,331.09,Glia,57.56,5.65,3.57E-12,2.36E-11
WBGene00009706,F44G3.2,Intestine,94.05,Hypodermis,1.30,40.86,3.59E-12,2.37E-11
WBGene00016717,math-22,Intestine,77.76,Gonad,0.24,62.81,3.66E-12,2.41E-11
WBGene00018009,dhhc-3,Neurons,91.08,Gonad,49.16,1.82,3.73E-12,2.46E-11
WBGene00001035,dnj-17,Gonad,262.53,Intestine,81.55,3.18,3.76E-12,2.48E-11
WBGene00009133,bed-3,Glia,475.91,Hypodermis,202.51,2.34,3.77E-12,2.48E-11
WBGene00000279,cah-1,Neurons,33.59,Gonad,3.96,6.77,3.86E-12,2.54E-11
WBGene00022765,ZK546.14,Gonad,611.72,Intestine,287.89,2.12,3.90E-12,2.57E-11
WBGene00017428,F13D11.3,Body_wall_muscle,61.84,Pharynx,6.88,7.85,3.90E-12,2.57E-11
WBGene00011597,zim-1,Gonad,158.30,Intestine,2.45,45.83,3.94E-12,2.59E-11
WBGene00003532,nas-13,Glia,187.74,Pharynx,25.38,7.12,3.95E-12,2.60E-11
WBGene00022810,ZK721.3,Neurons,94.13,Pharynx,8.16,10.27,4.03E-12,2.65E-11
WBGene00012491,Y20C6A.1,Intestine,69.37,Hypodermis,0.19,58.19,4.21E-12,2.77E-11
WBGene00000729,col-156,Hypodermis,129.62,Glia,14.92,8.14,4.37E-12,2.88E-11
WBGene00021382,Y37F4.1,Neurons,32.81,Hypodermis,0.27,25.88,4.41E-12,2.90E-11
WBGene00018567,F47E1.3,Pharynx,72.34,Neurons,4.05,14.34,4.45E-12,2.92E-11
WBGene00012315,immt-2,Gonad,179.34,Intestine,5.13,29.24,4.50E-12,2.96E-11
WBGene00012990,sam-10,Neurons,215.26,Gonad,140.80,1.52,4.63E-12,3.04E-11
WBGene00006961,xnp-1,Gonad,912.28,Intestine,409.06,2.22,4.66E-12,3.06E-11
WBGene00012100,sipa-1,Neurons,825.98,Pharynx,439.04,1.88,4.70E-12,3.09E-11
WBGene00010562,cdc-48.3,Gonad,116.79,Hypodermis,41.69,2.74,4.73E-12,3.10E-11
WBGene00012755,Y41C4A.8,Pharynx,128.57,Hypodermis,36.73,3.41,4.76E-12,3.12E-11
WBGene00020915,nol-5,Gonad,479.82,Intestine,200.84,2.38,4.92E-12,3.23E-11
WBGene00001243,elo-5,Intestine,130.28,Glia,1.57,50.78,4.95E-12,3.25E-11
WBGene00003663,nhr-73,Hypodermis,14.83,Body_wall_muscle,0.09,13.56,4.99E-12,3.27E-11
WBGene00010146,glb-19,Neurons,42.22,Hypodermis,1.52,16.76,5.07E-12,3.32E-11
WBGene00004897,snb-1,Neurons,535.83,Glia,180.52,2.95,5.09E-12,3.33E-11
WBGene00018581,F48A9.1,Pharynx,135.03,Neurons,20.83,6.19,5.14E-12,3.36E-11
WBGene00002089,ins-6,Neurons,35.77,Hypodermis,1.39,14.95,5.16E-12,3.38E-11
WBGene00008365,D1046.4,Pharynx,48.20,Hypodermis,0.92,25.07,5.20E-12,3.40E-11
WBGene00008220,C50B6.7,Intestine,115.39,Hypodermis,7.16,14.14,5.20E-12,3.40E-11
WBGene00000773,cpf-1,Gonad,81.68,Hypodermis,20.33,3.83,5.23E-12,3.42E-11
WBGene00002059,ife-1,Gonad,226.14,Glia,43.98,5.03,5.24E-12,3.43E-11
WBGene00003106,mab-9,Neurons,43.61,Hypodermis,3.15,10.51,5.26E-12,3.44E-11
WBGene00011580,ddx-19,Gonad,381.03,Intestine,61.45,6.10,5.30E-12,3.46E-11
WBGene00005004,spp-19,Glia,53.22,Neurons,1.15,24.72,5.46E-12,3.56E-11
WBGene00016146,C26F1.1,Hypodermis,107.80,Glia,8.25,11.66,5.50E-12,3.59E-11
WBGene00002162,isp-1,Body_wall_muscle,650.89,Pharynx,394.70,1.64,5.74E-12,3.75E-11
WBGene00011109,R07E5.1,Gonad,296.78,Intestine,72.05,4.06,6.38E-12,4.16E-11
WBGene00013729,Y111B2A.3,Gonad,174.69,Intestine,7.40,20.79,6.41E-12,4.18E-11
WBGene00006944,wrn-1,Gonad,204.96,Intestine,37.47,5.33,6.45E-12,4.21E-11
WBGene00010891,M18.6,Gonad,85.08,Pharynx,7.15,10.44,6.53E-12,4.25E-11
WBGene00019246,rpb-5,Gonad,56.08,Body_wall_muscle,14.35,3.65,6.60E-12,4.30E-11
WBGene00000593,col-2,Hypodermis,24.45,Neurons,1.38,10.28,6.68E-12,4.35E-11
WBGene00008290,bgnt-1.8,Hypodermis,91.59,Glia,5.28,14.58,6.78E-12,4.41E-11
WBGene00020035,egg-5,Gonad,123.68,Intestine,2.06,40.46,6.82E-12,4.44E-11
WBGene00010979,R02D5.6,Neurons,32.97,Hypodermis,0.85,17.83,7.12E-12,4.63E-11
WBGene00000995,die-1,Pharynx,311.51,Neurons,107.58,2.87,7.15E-12,4.65E-11
WBGene00001599,glh-2,Gonad,173.88,Intestine,4.26,33.03,7.21E-12,4.69E-11
WBGene00008682,lex-1,Gonad,437.69,Intestine,174.46,2.49,7.29E-12,4.74E-11
WBGene00006514,tdp-1,Gonad,91.43,Neurons,22.61,3.87,7.35E-12,4.78E-11
WBGene00022665,ZK154.1,Hypodermis,228.46,Glia,59.54,3.77,7.36E-12,4.78E-11
WBGene00012527,set-22,Gonad,84.96,Glia,1.48,34.31,7.42E-12,4.82E-11
WBGene00007862,C32C4.1,Neurons,97.04,Pharynx,6.65,12.68,7.70E-12,5.00E-11
WBGene00017805,F26A1.7,Glia,41.53,Body_wall_muscle,0.09,38.14,7.76E-12,5.04E-11
WBGene00044459,Y55F3C.9,Body_wall_muscle,22.76,Neurons,2.80,6.00,7.79E-12,5.05E-11
WBGene00004411,rpc-1,Gonad,551.10,Intestine,229.04,2.40,7.79E-12,5.06E-11
WBGene00000645,col-69,Glia,223.28,Intestine,4.02,44.49,7.82E-12,5.07E-11
WBGene00001171,egl-2,Neurons,447.10,Glia,56.46,7.78,8.04E-12,5.21E-11
WBGene00015063,B0228.6,Neurons,23.69,Body_wall_muscle,0.76,13.48,8.12E-12,5.26E-11
WBGene00000592,coh-3,Gonad,169.31,Intestine,5.16,27.47,8.27E-12,5.36E-11
WBGene00008422,D2045.2,Gonad,261.86,Pharynx,98.41,2.63,8.31E-12,5.38E-11
WBGene00020327,clec-21,Pharynx,36.75,Gonad,0.52,24.23,8.55E-12,5.53E-11
WBGene00019428,dgk-5,Neurons,344.92,Intestine,43.82,7.70,8.55E-12,5.54E-11
WBGene00009141,ncbp-2,Gonad,85.66,Hypodermis,24.73,3.33,8.80E-12,5.70E-11
WBGene00018478,otpl-5,Pharynx,47.15,Hypodermis,0.98,23.79,8.95E-12,5.79E-11
WBGene00007580,C14B1.9,Gonad,143.28,Intestine,4.24,27.35,9.11E-12,5.89E-11
WBGene00016632,C44B7.12,Gonad,166.20,Intestine,7.99,18.48,9.13E-12,5.90E-11
WBGene00020455,fbxa-59,Intestine,66.81,Body_wall_muscle,0.05,63.45,9.20E-12,5.94E-11
WBGene00005023,sqv-5,Hypodermis,256.38,Gonad,196.68,1.30,9.27E-12,5.99E-11
WBGene00010856,M04C9.1,Body_wall_muscle,20.36,Hypodermis,0.58,12.88,9.29E-12,6.00E-11
WBGene00000963,dhp-1,Hypodermis,146.74,Intestine,2.13,46.82,9.36E-12,6.04E-11
WBGene00007184,ctr-9,Gonad,483.41,Intestine,184.93,2.60,9.56E-12,6.17E-11
WBGene00018778,F53H1.4,Gonad,548.15,Intestine,209.53,2.60,9.89E-12,6.38E-11
WBGene00020104,R148.5,Glia,130.36,Hypodermis,25.96,4.84,9.91E-12,6.39E-11
WBGene00017042,D2007.2,Neurons,51.69,Body_wall_muscle,25.25,1.97,1.02E-11,6.56E-11
WBGene00004471,rps-2,Gonad,4792.62,Hypodermis,3767.70,1.27,1.04E-11,6.73E-11
WBGene00017471,F14H12.3,Pharynx,74.29,Glia,2.26,22.78,1.05E-11,6.74E-11
WBGene00009325,F32D8.15,Neurons,22.87,Body_wall_muscle,5.36,3.60,1.05E-11,6.74E-11
WBGene00138711,R07B1.13,Hypodermis,16.81,Neurons,0.45,11.60,1.07E-11,6.89E-11
WBGene00006652,ttx-1,Glia,395.16,Intestine,90.63,4.31,1.07E-11,6.91E-11
WBGene00022062,Y67D8B.2,Neurons,16.35,Body_wall_muscle,0.54,10.62,1.09E-11,7.01E-11
WBGene00017976,F32B5.2,Neurons,80.22,Pharynx,4.91,13.57,1.13E-11,7.25E-11
WBGene00017165,F01F1.11,Gonad,140.67,Glia,20.94,6.41,1.13E-11,7.28E-11
WBGene00006444,shn-1,Pharynx,1168.71,Glia,524.46,2.22,1.16E-11,7.45E-11
WBGene00006808,unc-76,Neurons,421.83,Pharynx,154.60,2.71,1.16E-11,7.47E-11
WBGene00000086,aex-3,Neurons,519.77,Glia,174.27,2.97,1.18E-11,7.59E-11
WBGene00008641,pch-2,Gonad,51.22,Hypodermis,7.77,5.84,1.21E-11,7.79E-11
WBGene00006739,ulp-4,Pharynx,303.96,Body_wall_muscle,233.53,1.30,1.22E-11,7.81E-11
WBGene00019466,tos-1,Neurons,4147.36,Pharynx,2829.74,1.47,1.23E-11,7.93E-11
WBGene00001557,gcy-37,Neurons,67.09,Pharynx,2.80,17.65,1.26E-11,8.09E-11
WBGene00001633,gly-8,Hypodermis,414.72,Glia,156.65,2.63,1.27E-11,8.13E-11
WBGene00017482,set-9,Gonad,214.31,Intestine,11.50,17.14,1.28E-11,8.18E-11
WBGene00019767,rpa-2,Gonad,121.81,Hypodermis,41.19,2.89,1.32E-11,8.44E-11
WBGene00018041,F35D2.3,Glia,81.05,Gonad,14.62,5.19,1.32E-11,8.47E-11
WBGene00001430,fkb-5,Hypodermis,231.18,Body_wall_muscle,154.97,1.48,1.33E-11,8.51E-11
WBGene00012111,T28A8.5,Gonad,29.30,Body_wall_muscle,2.15,9.30,1.35E-11,8.63E-11
WBGene00018898,F55F10.1,Intestine,1909.01,Gonad,1053.88,1.81,1.35E-11,8.67E-11
WBGene00014086,ZK809.3,Body_wall_muscle,215.04,Gonad,148.95,1.43,1.36E-11,8.70E-11
WBGene00004759,sel-1,Intestine,409.16,Gonad,174.41,2.33,1.37E-11,8.79E-11
WBGene00009992,F53F4.10,Body_wall_muscle,204.17,Gonad,126.97,1.60,1.38E-11,8.83E-11
WBGene00003963,pdi-2,Hypodermis,2376.94,Glia,1412.49,1.68,1.39E-11,8.90E-11
WBGene00010421,slc-36.4,Neurons,77.08,Body_wall_muscle,40.50,1.86,1.43E-11,9.12E-11
WBGene00002010,hsp-6,Intestine,1022.14,Body_wall_muscle,538.85,1.89,1.44E-11,9.20E-11
WBGene00007333,ufd-3,Gonad,256.33,Intestine,61.99,4.07,1.46E-11,9.32E-11
WBGene00022738,ZK418.9,Neurons,255.22,Gonad,179.93,1.41,1.47E-11,9.39E-11
WBGene00011854,T20B3.14,Neurons,119.48,Glia,1.66,44.91,1.49E-11,9.54E-11
WBGene00006827,unc-98,Body_wall_muscle,153.46,Pharynx,46.00,3.26,1.49E-11,9.54E-11
WBGene00011310,T01B4.3,Pharynx,85.83,Hypodermis,14.17,5.66,1.51E-11,9.64E-11
WBGene00000399,cdh-7,Hypodermis,170.94,Intestine,6.54,22.66,1.52E-11,9.70E-11
WBGene00014218,ZK1098.1,Gonad,423.34,Intestine,171.52,2.45,1.53E-11,9.75E-11
WBGene00007362,cyp-35C1,Intestine,208.97,Hypodermis,25.13,8.00,1.53E-11,9.77E-11
WBGene00016750,let-611,Gonad,97.70,Hypodermis,22.23,4.21,1.55E-11,9.87E-11
WBGene00009932,F52D10.6,Neurons,61.33,Body_wall_muscle,34.42,1.73,1.57E-11,9.99E-11
WBGene00018591,npax-2,Hypodermis,18.70,Neurons,0.60,11.66,1.57E-11,1.00E-10
WBGene00007138,B0285.6,Glia,37.02,Body_wall_muscle,0.31,28.24,1.57E-11,1.00E-10
WBGene00015369,ugt-51,Intestine,56.26,Body_wall_muscle,0.19,47.09,1.65E-11,1.05E-10
WBGene00021555,Y45G5AM.2,Gonad,119.86,Glia,7.96,13.38,1.66E-11,1.05E-10
WBGene00003085,ccar-1,Gonad,777.87,Intestine,385.68,2.01,1.71E-11,1.09E-10
WBGene00004777,ser-2,Neurons,130.47,Pharynx,22.32,5.59,1.71E-11,1.09E-10
WBGene00044406,F02A9.7,Neurons,19.55,Body_wall_muscle,0.45,13.52,1.76E-11,1.12E-10
WBGene00019885,R05D8.7,Glia,95.62,Pharynx,1.30,41.60,1.76E-11,1.12E-10
WBGene00002011,hsp-12.2,Pharynx,176.43,Intestine,15.67,10.58,1.82E-11,1.16E-10
WBGene00011083,glo-1,Intestine,138.29,Pharynx,8.05,15.28,1.82E-11,1.16E-10
WBGene00001133,eat-2,Pharynx,26.38,Gonad,0.48,17.84,1.88E-11,1.19E-10
WBGene00016607,C43E11.9,Gonad,70.94,Body_wall_muscle,27.29,2.51,1.91E-11,1.21E-10
WBGene00000554,cnb-1,Neurons,178.96,Pharynx,47.15,3.72,1.92E-11,1.22E-10
WBGene00009099,F25B3.2,Pharynx,51.86,Neurons,2.43,15.12,1.94E-11,1.23E-10
WBGene00022382,Y94H6A.10,Intestine,275.97,Glia,34.92,7.68,1.96E-11,1.24E-10
WBGene00019018,abts-3,Neurons,508.80,Body_wall_muscle,427.87,1.19,1.96E-11,1.24E-10
WBGene00001130,dyn-1,Neurons,456.63,Intestine,136.86,3.31,1.96E-11,1.24E-10
WBGene00015464,C05C8.7,Hypodermis,239.70,Glia,75.43,3.14,1.96E-11,1.24E-10
WBGene00004311,ras-2,Glia,107.08,Body_wall_muscle,29.05,3.56,1.97E-11,1.25E-10
WBGene00021478,Y39H10A.1,Glia,42.70,Neurons,0.25,34.25,1.97E-11,1.25E-10
WBGene00015790,C15C7.4,Neurons,34.07,Hypodermis,1.11,16.19,2.01E-11,1.27E-10
WBGene00004361,rib-2,Gonad,109.57,Hypodermis,33.16,3.21,2.02E-11,1.28E-10
WBGene00018975,F56E10.1,Gonad,463.31,Intestine,146.23,3.15,2.10E-11,1.33E-10
WBGene00219436,C49H3.16,Glia,116.87,Hypodermis,28.89,3.91,2.13E-11,1.35E-10
WBGene00007124,B0250.7,Gonad,79.92,Glia,2.97,20.12,2.17E-11,1.37E-10
WBGene00016246,daf-37,Neurons,83.46,Pharynx,5.47,12.90,2.20E-11,1.39E-10
WBGene00001841,hen-1,Neurons,47.89,Pharynx,0.82,26.34,2.21E-11,1.40E-10
WBGene00016972,C56E6.4,Glia,86.84,Hypodermis,1.90,29.93,2.22E-11,1.40E-10
WBGene00001466,flr-2,Neurons,161.40,Glia,12.86,11.65,2.23E-11,1.41E-10
WBGene00004702,rsp-5,Gonad,100.32,Neurons,25.62,3.77,2.23E-11,1.41E-10
WBGene00014200,scrm-2,Neurons,15.12,Body_wall_muscle,0.28,11.83,2.28E-11,1.44E-10
WBGene00013594,Y87G2A.2,Intestine,139.86,Hypodermis,9.11,13.83,2.28E-11,1.44E-10
WBGene00019598,K09H9.7,Gonad,22.12,Neurons,1.55,8.67,2.31E-11,1.46E-10
WBGene00019434,nmtn-1,Neurons,232.38,Glia,34.33,6.58,2.34E-11,1.47E-10
WBGene00013247,Y57A10A.2,Gonad,95.29,Glia,1.14,44.45,2.35E-11,1.48E-10
WBGene00017983,F32D1.3,Neurons,170.73,Hypodermis,74.08,2.27,2.36E-11,1.48E-10
WBGene00018867,F55A12.10,Gonad,52.63,Neurons,11.10,4.35,2.41E-11,1.52E-10
WBGene00018747,F53C3.3,Neurons,20.33,Body_wall_muscle,4.35,3.80,2.42E-11,1.52E-10
WBGene00018928,F56B3.2,Hypodermis,68.57,Gonad,25.00,2.64,2.42E-11,1.53E-10
WBGene00020270,T05H4.7,Pharynx,160.23,Intestine,4.04,31.77,2.45E-11,1.54E-10
WBGene00010230,rpac-19,Gonad,92.47,Hypodermis,30.43,2.94,2.45E-11,1.54E-10
WBGene00004239,puf-3,Gonad,101.29,Glia,6.17,14.12,2.47E-11,1.55E-10
WBGene00017194,F07C3.3,Pharynx,62.49,Neurons,9.89,5.74,2.49E-11,1.57E-10
WBGene00000854,cux-7,Gonad,274.65,Intestine,70.89,3.82,2.52E-11,1.58E-10
WBGene00235113,ZK105.12,Glia,58.91,Neurons,0.88,31.36,2.55E-11,1.60E-10
WBGene00016532,C39D10.5,Neurons,19.16,Body_wall_muscle,0.65,11.59,2.56E-11,1.61E-10
WBGene00007980,C36E8.1,Gonad,803.58,Intestine,379.07,2.11,2.64E-11,1.66E-10
WBGene00019997,R10F2.6,Gonad,120.22,Glia,14.80,7.61,2.67E-11,1.68E-10
WBGene00018054,F35F10.4,Body_wall_muscle,20.32,Hypodermis,0.54,13.22,2.68E-11,1.68E-10
WBGene00194883,B0496.11,Glia,59.83,Neurons,1.97,20.13,2.77E-11,1.74E-10
WBGene00045517,R11D1.13,Glia,70.43,Neurons,2.04,23.17,2.79E-11,1.75E-10
WBGene00002234,kqt-2,Intestine,123.31,Pharynx,2.06,40.27,2.98E-11,1.87E-10
WBGene00018901,F55G1.5,Gonad,16.11,Body_wall_muscle,0.20,13.40,3.00E-11,1.88E-10
WBGene00077692,C08E8.10,Hypodermis,16.08,Neurons,0.00,16.08,3.01E-11,1.88E-10
WBGene00005655,srr-4,Pharynx,372.68,Glia,113.54,3.25,3.05E-11,1.91E-10
WBGene00006601,tpi-1,Neurons,149.46,Body_wall_muscle,128.27,1.16,3.17E-11,1.99E-10
WBGene00017606,ets-6,Gonad,245.73,Intestine,37.52,6.38,3.22E-11,2.02E-10
WBGene00006802,unc-69,Neurons,47.02,Gonad,18.75,2.38,3.24E-11,2.03E-10
WBGene00006736,ulp-1,Gonad,282.24,Intestine,88.39,3.16,3.24E-11,2.03E-10
WBGene00014111,rpc-25,Gonad,64.01,Hypodermis,16.99,3.56,3.28E-11,2.05E-10
WBGene00001179,egl-10,Neurons,595.57,Intestine,147.04,4.02,3.28E-11,2.05E-10
WBGene00019647,K11D12.7,Body_wall_muscle,142.63,Pharynx,50.65,2.76,3.34E-11,2.09E-10
WBGene00018890,F55F8.2,Gonad,451.66,Intestine,144.39,3.11,3.38E-11,2.11E-10
WBGene00011179,R09H10.1,Glia,68.13,Neurons,2.51,19.42,3.46E-11,2.16E-10
WBGene00012290,W05H12.2,Neurons,27.17,Body_wall_muscle,6.15,3.80,3.51E-11,2.19E-10
WBGene00018641,F49E10.4,Pharynx,101.01,Neurons,17.62,5.43,3.53E-11,2.20E-10
WBGene00013082,grdn-1,Pharynx,648.38,Glia,227.91,2.83,3.55E-11,2.21E-10
WBGene00013805,bca-2,Body_wall_muscle,74.64,Gonad,33.34,2.17,3.61E-11,2.25E-10
WBGene00021272,Y23H5B.1,Neurons,27.18,Gonad,0.48,18.34,3.62E-11,2.26E-10
WBGene00018595,fbxa-145,Gonad,25.35,Neurons,0.96,12.96,3.70E-11,2.31E-10
WBGene00003025,lin-40,Neurons,243.10,Gonad,212.35,1.14,3.74E-11,2.33E-10
WBGene00022747,ZK470.6,Pharynx,141.74,Intestine,0.52,93.50,3.84E-11,2.39E-10
WBGene00013431,ceh-92,Gonad,109.27,Glia,6.42,14.72,3.86E-11,2.40E-10
WBGene00014245,ZK1307.2,Hypodermis,10.75,Body_wall_muscle,0.06,10.11,3.87E-11,2.41E-10
WBGene00016033,C24A3.2,Neurons,237.99,Pharynx,77.65,3.03,3.89E-11,2.42E-10
WBGene00012319,ipla-3,Intestine,659.47,Gonad,301.61,2.18,3.90E-11,2.42E-10
WBGene00013074,hmit-1.2,Glia,37.65,Gonad,0.05,35.79,3.99E-11,2.48E-10
WBGene00015310,fan-1,Gonad,220.57,Intestine,28.34,7.52,4.09E-11,2.54E-10
WBGene00009770,F46B6.5,Gonad,459.55,Intestine,153.91,2.97,4.20E-11,2.61E-10
WBGene00010847,M04B2.4,Gonad,91.75,Body_wall_muscle,42.69,2.10,4.30E-11,2.67E-10
WBGene00017162,ddx-23,Gonad,454.42,Intestine,181.94,2.48,4.30E-11,2.67E-10
WBGene00021849,Y54F10AM.5,Body_wall_muscle,87.57,Gonad,46.98,1.83,4.30E-11,2.67E-10
WBGene00020102,R148.3,Intestine,444.96,Gonad,185.57,2.38,4.31E-11,2.68E-10
WBGene00044204,suds-3,Gonad,53.73,Pharynx,3.26,12.61,4.35E-11,2.70E-10
WBGene00003956,pcp-1,Intestine,113.64,Neurons,2.18,35.73,4.38E-11,2.72E-10
WBGene00007324,C05B5.8,Glia,211.48,Hypodermis,67.36,3.09,4.54E-11,2.82E-10
WBGene00004180,pri-1,Gonad,65.15,Hypodermis,18.90,3.27,4.54E-11,2.82E-10
WBGene00012552,enu-3.5,Gonad,44.35,Neurons,6.35,6.04,4.56E-11,2.82E-10
WBGene00010815,M01F1.9,Gonad,90.37,Hypodermis,28.32,3.08,4.56E-11,2.83E-10
WBGene00021060,dct-11,Intestine,69.65,Body_wall_muscle,0.95,35.68,4.71E-11,2.92E-10
WBGene00013957,sre-23,Neurons,19.48,Gonad,0.36,14.31,4.71E-11,2.92E-10
WBGene00009624,cnc-8,Hypodermis,121.03,Intestine,1.98,40.67,4.80E-11,2.97E-10
WBGene00006913,vha-4,Glia,438.41,Hypodermis,201.20,2.17,4.81E-11,2.98E-10
WBGene00006683,twk-31,Body_wall_muscle,176.07,Intestine,8.68,18.19,4.87E-11,3.01E-10
WBGene00021095,mlt-8,Hypodermis,324.44,Glia,91.13,3.52,4.87E-11,3.01E-10
WBGene00019595,K09H9.2,Gonad,45.98,Hypodermis,8.25,4.97,4.89E-11,3.02E-10
WBGene00006388,taf-7.1,Pharynx,116.38,Neurons,18.34,6.02,4.92E-11,3.04E-10
WBGene00006950,wrt-4,Hypodermis,24.94,Neurons,2.27,7.63,4.95E-11,3.06E-10
WBGene00017320,F09G8.5,Neurons,33.13,Gonad,2.12,10.62,4.96E-11,3.06E-10
WBGene00004062,pmp-5,Intestine,138.38,Hypodermis,11.38,11.17,5.00E-11,3.09E-10
WBGene00020347,ech-1.2,Intestine,676.27,Body_wall_muscle,328.86,2.05,5.01E-11,3.09E-10
WBGene00010185,F57A10.4,Gonad,16.88,Neurons,0.02,16.58,5.04E-11,3.11E-10
WBGene00012167,tofu-5,Gonad,52.22,Hypodermis,6.03,7.43,5.09E-11,3.14E-10
WBGene00020157,T02B11.6,Glia,65.19,Hypodermis,2.00,21.71,5.18E-11,3.20E-10
WBGene00005606,srj-18,Neurons,26.09,Gonad,0.23,21.18,5.29E-11,3.26E-10
WBGene00003654,nhr-64,Intestine,211.83,Glia,10.55,18.34,5.41E-11,3.33E-10
WBGene00007511,C10C5.7,Neurons,25.17,Hypodermis,0.06,23.69,5.46E-11,3.36E-10
WBGene00020248,T05C1.1,Glia,222.43,Pharynx,58.55,3.74,5.51E-11,3.39E-10
WBGene00020283,T06A4.3,Hypodermis,178.79,Glia,37.66,4.62,5.79E-11,3.57E-10
WBGene00012222,W03C9.6,Glia,85.56,Hypodermis,6.95,10.76,5.80E-11,3.57E-10
WBGene00019152,nspb-6,Pharynx,185.48,Intestine,5.57,28.24,5.86E-11,3.61E-10
WBGene00021881,Y54G2A.16,Neurons,36.63,Hypodermis,1.53,14.45,5.89E-11,3.63E-10
WBGene00019734,M02E1.2,Neurons,87.46,Pharynx,7.05,10.86,5.90E-11,3.63E-10
WBGene00003133,mat-2,Gonad,370.52,Intestine,85.50,4.28,5.92E-11,3.64E-10
WBGene00011866,T20F10.5,Neurons,115.02,Glia,5.16,18.68,5.97E-11,3.67E-10
WBGene00004190,pars-2,Gonad,58.41,Body_wall_muscle,19.35,2.87,5.99E-11,3.68E-10
WBGene00020330,T07H6.1,Body_wall_muscle,95.48,Glia,3.34,22.02,6.00E-11,3.69E-10
WBGene00021977,Y58A7A.3,Intestine,265.31,Pharynx,47.05,5.52,6.04E-11,3.71E-10
WBGene00016564,cmt-1,Gonad,53.90,Hypodermis,11.14,4.44,6.14E-11,3.77E-10
WBGene00022583,mrps-18A,Gonad,91.58,Body_wall_muscle,42.91,2.09,6.26E-11,3.84E-10
WBGene00011965,T23G7.2,Hypodermis,159.15,Gonad,95.44,1.65,6.26E-11,3.84E-10
WBGene00019639,K10F12.7,Pharynx,33.72,Body_wall_muscle,1.36,14.32,6.29E-11,3.86E-10
WBGene00022038,Y65B4BL.6,Glia,113.02,Hypodermis,17.15,6.23,6.52E-11,4.00E-10
WBGene00010177,F57A8.1,Glia,1027.83,Pharynx,462.42,2.22,6.77E-11,4.15E-10
WBGene00013150,Y53F4B.3,Gonad,53.71,Hypodermis,15.36,3.28,6.82E-11,4.18E-10
WBGene00008091,C44F1.1,Intestine,137.69,Glia,2.82,36.09,6.86E-11,4.21E-10
WBGene00017141,EEED8.13,Gonad,13.08,Neurons,0.00,13.08,6.90E-11,4.23E-10
WBGene00022412,Y102A11A.2,Intestine,144.39,Neurons,4.87,24.59,6.91E-11,4.23E-10
WBGene00001574,gei-17,Neurons,391.33,Gonad,297.09,1.31,6.94E-11,4.25E-10
WBGene00021751,Y50D7A.1,Intestine,233.05,Gonad,57.92,3.96,6.99E-11,4.28E-10
WBGene00017062,glrx-3,Gonad,73.88,Body_wall_muscle,33.05,2.17,7.02E-11,4.30E-10
WBGene00012462,Y17G7B.8,Intestine,176.79,Pharynx,22.08,7.66,7.02E-11,4.30E-10
WBGene00004953,spd-2,Gonad,347.73,Intestine,111.45,3.09,7.03E-11,4.30E-10
WBGene00013270,Y57A10A.31,Gonad,188.49,Intestine,27.33,6.65,7.30E-11,4.46E-10
WBGene00019401,nuo-4,Body_wall_muscle,293.42,Gonad,199.02,1.47,7.34E-11,4.49E-10
WBGene00017398,slc-17.6,Intestine,153.31,Glia,3.03,38.00,7.51E-11,4.59E-10
WBGene00014033,arrd-15,Neurons,47.04,Body_wall_muscle,21.47,2.09,7.53E-11,4.60E-10
WBGene00016944,uri-1,Gonad,253.79,Intestine,38.33,6.45,7.54E-11,4.60E-10
WBGene00013542,lron-12,Body_wall_muscle,66.40,Neurons,22.58,2.82,7.64E-11,4.66E-10
WBGene00007142,ttr-18,Glia,230.09,Hypodermis,69.28,3.27,7.66E-11,4.67E-10
WBGene00019776,M6.4,Neurons,17.67,Body_wall_muscle,0.82,9.70,7.66E-11,4.67E-10
WBGene00003755,nlp-17,Neurons,198.90,Glia,24.88,7.68,7.67E-11,4.68E-10
WBGene00018144,F37C4.4,Hypodermis,150.85,Glia,25.74,5.64,7.68E-11,4.68E-10
