Table S10: Differential expression test results for posterior vs. other intestine.,,,,,
gene_id,symbol,q-value,posterior TPM,other TPM,"moderated log2
(posterior / other)"
WBGene00003511,mxl-3,0.783042549008507,20.094,26.570,-0.333
WBGene00003564,ncs-2,0.783042549008507,207.165,150.838,0.448
WBGene00003668,nhr-78,0.783042549008507,61.026,109.649,-0.822
WBGene00003730,nhx-2,0.783042549008507,247.392,145.650,0.754
WBGene00003762,nlp-24,0.783042549008507,8.505,16.299,-0.778
WBGene00003844,odc-1,0.783042549008507,340.000,274.428,0.304
WBGene00003893,ost-1,0.783042549008507,10.374,21.496,-0.918
WBGene00003920,par-5,0.783042549008507,140.007,239.530,-0.764
WBGene00003929,pat-2,0.783042549008507,13.832,18.898,-0.350
WBGene00003997,pgp-3,0.783042549008507,119.124,218.215,-0.861
WBGene00004030,pin-2,0.783042549008507,40.121,19.300,0.983
WBGene00004121,ptrn-1,0.783042549008507,157.245,220.729,-0.480
WBGene00004122,pqn-35,0.783042549008507,28.485,11.665,1.169
WBGene00004123,pqn-36,0.783042549008507,32.399,12.220,1.293
WBGene00004136,pqn-51,0.783042549008507,17.161,26.016,-0.519
WBGene00004191,prx-1,0.783042549008507,213.398,289.326,-0.432
WBGene00004192,prx-2,0.783042549008507,45.108,14.579,1.534
WBGene00004248,pus-1,0.783042549008507,6.266,17.653,-1.281
WBGene00004268,rab-5,0.783042549008507,28.448,44.954,-0.610
WBGene00004373,rme-1,0.783042549008507,240.675,283.882,-0.232
WBGene00004389,rnp-6,0.783042549008507,98.547,119.339,-0.262
WBGene00004408,rla-0,0.783042549008507,382.060,542.742,-0.503
WBGene00004411,rpc-1,0.783042549008507,202.204,227.519,-0.163
WBGene00004438,rpl-25.1,0.783042549008507,87.422,159.020,-0.847
WBGene00004445,rpl-31,0.783042549008507,304.880,385.417,-0.333
WBGene00004452,rpl-38,0.783042549008507,201.122,274.713,-0.443
WBGene00004461,rpn-5,0.783042549008507,67.261,37.726,0.796
WBGene00004462,rpn-6.1,0.783042549008507,21.625,34.995,-0.629
WBGene00004465,rpn-9,0.783042549008507,67.046,29.006,1.160
WBGene00004467,rpn-11,0.783042549008507,7.930,37.798,-2.082
WBGene00004472,rps-3,0.783042549008507,424.724,637.810,-0.583
WBGene00004485,rps-16,0.783042549008507,268.178,421.403,-0.647
WBGene00004505,rpt-5,0.783042549008507,25.957,31.801,-0.238
WBGene00004778,ser-3,0.783042549008507,7.645,31.453,-1.863
WBGene00004782,set-2,0.783042549008507,189.317,128.338,0.550
WBGene00004801,sir-2.2,0.783042549008507,12.194,23.565,-0.837
WBGene00004892,sms-1,0.783042549008507,9.657,21.379,-1.004
WBGene00004927,snx-1,0.783042549008507,67.722,46.456,0.513
WBGene00004986,spp-1,0.783042549008507,2.839,22.979,-2.581
WBGene00004987,spp-2,0.783042549008507,4.052,17.090,-1.758
WBGene00005228,srh-2,0.783042549008507,52.182,78.592,-0.563
WBGene00005648,srp-7,0.783042549008507,49.820,42.990,0.180
WBGene00006353,sur-7,0.783042549008507,51.634,72.754,-0.467
WBGene00006371,syx-3,0.783042549008507,10.619,22.629,-0.962
WBGene00006373,syx-5,0.783042549008507,42.902,22.188,0.888
WBGene00006382,taf-1,0.783042549008507,519.109,387.959,0.416
WBGene00006402,fut-3,0.783042549008507,2.501,15.845,-2.178
WBGene00006462,tag-97,0.783042549008507,36.448,19.478,0.832
WBGene00006513,rimb-1,0.783042549008507,14.200,25.499,-0.746
WBGene00006567,tgt-2,0.783042549008507,18.293,24.247,-0.330
WBGene00006568,thk-1,0.783042549008507,0.000,23.624,-4.562
WBGene00006579,tlk-1,0.783042549008507,395.139,311.844,0.337
WBGene00006708,ubc-13,0.783042549008507,10.881,26.112,-1.136
WBGene00006791,unc-57,0.783042549008507,90.709,45.756,0.956
WBGene00006814,unc-82,0.783042549008507,38.708,26.212,0.508
WBGene00006910,vha-1,0.783042549008507,36.131,37.981,-0.033
WBGene00006915,vha-6,0.783042549008507,924.158,1326.110,-0.519
WBGene00006934,vps-54,0.783042549008507,234.721,145.848,0.677
WBGene00006999,zyx-1,0.783042549008507,49.088,23.354,1.011
WBGene00007054,scpl-1,0.783042549008507,457.160,358.495,0.347
WBGene00007088,B0001.3,0.783042549008507,51.176,18.418,1.398
WBGene00007091,eri-12,0.783042549008507,107.413,48.610,1.114
WBGene00007118,npp-22,0.783042549008507,25.816,15.394,0.655
WBGene00007130,B0272.4,0.783042549008507,143.193,109.529,0.374
WBGene00007145,B0334.5,0.783042549008507,65.670,33.793,0.916
WBGene00007195,B0513.2,0.783042549008507,24.912,14.005,0.731
WBGene00007228,acs-7,0.783042549008507,446.693,321.209,0.471
WBGene00007235,C01G10.8,0.783042549008507,46.343,61.957,-0.388
WBGene00007336,C05C12.4,0.783042549008507,81.390,129.410,-0.651
WBGene00007368,C06B8.2,0.783042549008507,101.270,38.264,1.367
WBGene00007421,C07H4.1,0.783042549008507,7.575,21.188,-1.305
WBGene00007424,C08B6.3,0.783042549008507,48.204,13.137,1.770
WBGene00007440,C08E8.4,0.783042549008507,15.330,31.632,-0.954
WBGene00007623,C16C10.2,0.783042549008507,32.362,24.549,0.341
WBGene00007651,nra-3,0.783042549008507,128.558,83.832,0.600
WBGene00007660,C17H1.7,0.783042549008507,23.430,66.586,-1.447
WBGene00007683,C18E9.2,0.783042549008507,108.075,129.923,-0.252
WBGene00007833,oac-6,0.783042549008507,54.554,36.703,0.533
WBGene00007841,C31C9.7,0.783042549008507,4.052,22.128,-2.131
WBGene00007848,cytb-5.1,0.783042549008507,80.816,162.995,-0.994
WBGene00007932,zip-5,0.783042549008507,113.012,64.349,0.790
WBGene00007946,ugt-33,0.783042549008507,22.670,18.353,0.228
WBGene00008064,C41G7.7,0.783042549008507,385.790,473.558,-0.292
WBGene00008133,efsc-1,0.783042549008507,39.187,9.747,1.867
WBGene00008225,nuaf-1,0.783042549008507,57.536,22.896,1.268
WBGene00008237,nstp-10,0.783042549008507,19.005,16.022,0.159
WBGene00008362,cfim-2,0.783042549008507,13.591,32.115,-1.138
WBGene00008380,prp-38,0.783042549008507,39.804,20.322,0.901
WBGene00008402,wdfy-2,0.783042549008507,10.906,20.178,-0.761
WBGene00008439,mfb-1,0.783042549008507,35.913,84.654,-1.197
WBGene00008560,pho-13,0.783042549008507,5.011,26.467,-2.139
WBGene00008578,F08G2.7,0.783042549008507,53.095,18.170,1.470
WBGene00008600,F09A5.3,0.783042549008507,16.881,31.315,-0.808
WBGene00008690,F11C1.1,0.783042549008507,22.710,12.349,0.767
WBGene00008692,scav-4,0.783042549008507,73.591,41.018,0.809
WBGene00008775,mogs-1,0.783042549008507,114.738,193.059,-0.738
WBGene00008785,F14B6.4,0.783042549008507,44.617,16.126,1.381
WBGene00008850,F15B9.6,0.783042549008507,7.446,15.821,-0.905
WBGene00008880,F16B12.4,0.783042549008507,5.877,22.668,-1.721
WBGene00008921,F17C11.10,0.783042549008507,30.606,73.318,-1.214
WBGene00008924,F17E5.2,0.783042549008507,65.726,32.868,0.957
WBGene00008973,F20D1.1,0.783042549008507,0.000,21.795,-4.446
WBGene00008975,F20D1.3,0.783042549008507,28.970,23.539,0.239
WBGene00009007,otub-3,0.783042549008507,44.460,26.374,0.700
WBGene00009061,F22G12.1,0.783042549008507,4.538,19.857,-1.842
WBGene00009093,F23H12.3,0.783042549008507,32.235,17.766,0.781
WBGene00009164,hrdl-1,0.783042549008507,12.323,31.502,-1.242
WBGene00009226,cyp-37B1,0.783042549008507,3.568,21.518,-2.236
WBGene00009237,F28H7.3,0.783042549008507,62.855,108.415,-0.764
WBGene00009276,F30F8.9,0.783042549008507,4.536,23.397,-2.079
WBGene00009277,F30F8.10,0.783042549008507,48.853,13.948,1.708
WBGene00009286,F31C3.4,0.783042549008507,36.878,23.628,0.582
WBGene00009334,F32D8.12,0.783042549008507,141.598,248.453,-0.801
WBGene00009396,clec-65,0.783042549008507,47.593,108.504,-1.159
WBGene00009433,F35E12.9,0.783042549008507,722.442,561.434,0.361
WBGene00009512,F37H8.3,0.783042549008507,3.905,26.556,-2.437
WBGene00009558,F39B2.8,0.783042549008507,8.245,16.391,-0.826
WBGene00009642,F42G4.5,0.783042549008507,6.845,32.783,-2.063
WBGene00009654,F43D9.3,0.783042549008507,57.699,89.812,-0.614
WBGene00009740,F45H10.3,0.783042549008507,22.416,64.750,-1.467
WBGene00009947,F52H3.5,0.783042549008507,15.229,19.444,-0.261
WBGene00009971,F53C11.1,0.783042549008507,30.126,32.125,-0.046
WBGene00009987,tbcb-1,0.783042549008507,22.473,15.183,0.474
WBGene00009993,F53F4.11,0.783042549008507,292.888,184.331,0.660
WBGene00010038,rheb-1,0.783042549008507,84.737,40.849,1.018
WBGene00010079,F55A11.6,0.783042549008507,3.948,23.352,-2.239
WBGene00010118,F55F3.4,0.783042549008507,52.317,75.340,-0.499
WBGene00010264,F58G1.2,0.783042549008507,38.776,25.952,0.525
WBGene00010303,cri-3,0.783042549008507,73.840,46.528,0.636
WBGene00010419,H28O16.1,0.783042549008507,982.856,1296.368,-0.398
WBGene00010475,K01F9.2,0.783042549008507,33.305,26.442,0.279
WBGene00010480,K01G5.9,0.783042549008507,33.648,26.110,0.312
WBGene00010537,mys-2,0.783042549008507,25.030,49.344,-0.923
WBGene00010628,ceeh-2,0.783042549008507,53.877,21.265,1.275
WBGene00010631,cash-1,0.783042549008507,199.254,249.579,-0.318
WBGene00010639,K07F5.15,0.783042549008507,13.279,14.171,0.011
WBGene00010644,K07G5.5,0.783042549008507,28.243,23.207,0.222
WBGene00010657,K08D8.3,0.783042549008507,79.724,150.678,-0.900
WBGene00010702,usp-33,0.783042549008507,4.434,30.858,-2.506
WBGene00010709,nol-9,0.783042549008507,20.457,15.759,0.288
WBGene00010754,K10G4.5,0.783042549008507,0.000,23.654,-4.564
WBGene00010899,M28.8,0.783042549008507,60.140,91.222,-0.577
WBGene00010941,gss-1,0.783042549008507,32.692,66.868,-0.989
WBGene00010943,M176.4,0.783042549008507,0.950,21.067,-3.433
WBGene00010960,atp-6,0.783042549008507,250.823,328.890,-0.385
WBGene00011029,abhd-11.2,0.783042549008507,28.064,20.757,0.367
WBGene00011034,paxt-1,0.783042549008507,17.556,21.287,-0.198
WBGene00011068,set-14,0.783042549008507,50.899,13.982,1.764
WBGene00011103,R07E3.2,0.783042549008507,15.768,14.737,0.003
WBGene00011156,R09B3.3,0.783042549008507,65.133,64.930,0.026
WBGene00011239,pges-2,0.783042549008507,66.810,38.133,0.772
WBGene00011248,R11D1.10,0.783042549008507,7.948,26.745,-1.580
WBGene00011273,R53.4,0.783042549008507,35.713,82.605,-1.170
WBGene00011292,R102.5,0.783042549008507,104.907,191.445,-0.854
WBGene00011368,tftc-5,0.783042549008507,10.511,17.595,-0.612
WBGene00011409,T04A8.7,0.783042549008507,9.502,23.940,-1.189
WBGene00011510,pdha-1,0.783042549008507,63.470,75.531,-0.228
WBGene00011527,cchl-1,0.783042549008507,82.795,26.297,1.601
WBGene00011532,chaf-1,0.783042549008507,31.005,17.162,0.772
WBGene00011631,T08G11.4,0.783042549008507,62.010,36.162,0.739
WBGene00011661,ztf-27,0.783042549008507,10.582,15.845,-0.452
WBGene00011688,T10C6.6,0.783042549008507,56.248,36.312,0.592
WBGene00011723,T12A7.2,0.783042549008507,33.038,66.976,-0.976
WBGene00011731,acbp-5,0.783042549008507,11.784,19.637,-0.619
WBGene00011767,agxt-1,0.783042549008507,66.241,36.615,0.816
WBGene00011801,T16G1.7,0.783042549008507,74.050,206.894,-1.463
WBGene00011806,ekl-6,0.783042549008507,52.314,24.629,1.029
WBGene00011962,T23G5.2,0.783042549008507,67.184,90.138,-0.403
WBGene00011980,T24B8.7,0.783042549008507,1042.043,743.779,0.485
WBGene00012005,jun-1,0.783042549008507,877.307,633.103,0.468
WBGene00012117,T28B11.1,0.783042549008507,427.319,265.923,0.679
WBGene00012363,W09D10.5,0.783042549008507,11.400,23.285,-0.909
WBGene00012369,W09G3.6,0.783042549008507,303.945,249.991,0.276
WBGene00012407,Y7A5A.1,0.783042549008507,179.476,125.805,0.501
WBGene00012479,Y18D10A.9,0.783042549008507,7.077,21.958,-1.443
WBGene00012528,pap-1,0.783042549008507,148.774,175.916,-0.232
WBGene00012531,Y32F6B.1,0.783042549008507,934.611,1263.379,-0.433
WBGene00012562,Y37H2A.1,0.783042549008507,13.899,26.897,-0.852
WBGene00012662,Y39A1C.1,0.783042549008507,7.196,29.153,-1.831
WBGene00012717,Y39E4B.6,0.783042549008507,14.084,20.333,-0.431
WBGene00012765,Y41E3.7,0.783042549008507,120.622,100.039,0.256
WBGene00012782,Y43C5A.2,0.783042549008507,97.293,250.790,-1.351
WBGene00012964,Y48A6B.3,0.783042549008507,3.596,13.256,-1.528
WBGene00013001,Y48E1B.2,0.783042549008507,65.587,113.248,-0.766
WBGene00013026,Y49A3A.3,0.783042549008507,5.898,19.685,-1.513
WBGene00013040,Y49E10.21,0.783042549008507,54.954,37.162,0.526
WBGene00013128,dxbp-1,0.783042549008507,47.030,53.492,-0.155
WBGene00013140,mop-25.2,0.783042549008507,6.530,23.639,-1.650
WBGene00013242,Y56A3A.30,0.783042549008507,44.884,15.220,1.468
WBGene00013267,Y57A10A.27,0.783042549008507,38.106,28.641,0.362
WBGene00013270,Y57A10A.31,0.783042549008507,48.078,24.191,0.932
WBGene00013484,Y69H2.9,0.783042549008507,25.484,20.361,0.255
WBGene00013580,Y79H2A.3,0.783042549008507,530.613,397.654,0.413
WBGene00013677,yars-1,0.783042549008507,168.016,193.489,-0.195
WBGene00013807,Y116A8C.30,0.783042549008507,29.564,18.160,0.626
WBGene00013920,pssy-1,0.783042549008507,25.913,30.860,-0.197
WBGene00014023,lnkn-1,0.783042549008507,71.839,86.698,-0.251
WBGene00014051,spv-1,0.783042549008507,54.868,9.591,2.373
WBGene00014218,ZK1098.1,0.783042549008507,258.016,150.999,0.763
WBGene00014219,ZK1098.2,0.783042549008507,52.637,21.149,1.249
WBGene00014233,ZK1128.7,0.783042549008507,10.452,24.143,-1.076
WBGene00014253,ZK1320.3,0.783042549008507,6.106,23.459,-1.723
WBGene00015007,ain-2,0.783042549008507,202.762,236.427,-0.215
WBGene00015081,B0244.6,0.783042549008507,0.000,20.712,-4.372
WBGene00015082,B0244.7,0.783042549008507,0.000,17.218,-4.106
WBGene00015101,rpia-1,0.783042549008507,15.182,13.516,0.065
WBGene00015115,B0286.1,0.783042549008507,17.343,23.192,-0.338
WBGene00015126,B0303.4,0.783042549008507,54.517,99.279,-0.839
WBGene00015147,B0336.7,0.783042549008507,39.474,31.479,0.281
WBGene00015155,B0353.1,0.783042549008507,56.084,62.779,-0.137
WBGene00015186,misc-1,0.783042549008507,7.494,19.626,-1.208
WBGene00015282,C01B10.8,0.783042549008507,72.851,37.123,0.934
WBGene00015295,acl-12,0.783042549008507,107.794,240.289,-1.143
WBGene00015326,ivd-1,0.783042549008507,91.701,80.040,0.178
WBGene00015513,snpc-1.1,0.783042549008507,27.486,13.791,0.894
WBGene00015552,C06G3.6,0.783042549008507,8.412,20.746,-1.140
WBGene00015565,C07D8.6,0.783042549008507,23.596,27.160,-0.143
WBGene00015635,C09D4.4,0.783042549008507,70.392,119.777,-0.747
WBGene00015676,mct-6,0.783042549008507,111.284,199.036,-0.826
WBGene00015693,ugt-28,0.783042549008507,0.000,25.094,-4.649
WBGene00015695,ugt-26,0.783042549008507,53.718,82.626,-0.595
WBGene00015752,C14B9.2,0.783042549008507,820.324,602.573,0.443
WBGene00015755,C14B9.10,0.783042549008507,10.990,18.466,-0.623
WBGene00015756,C14C6.2,0.783042549008507,0.000,39.431,-5.301
WBGene00015787,C15B12.6,0.783042549008507,62.466,19.492,1.608
WBGene00015889,C17C3.3,0.783042549008507,16.670,15.477,0.017
WBGene00015920,C17G10.9,0.783042549008507,26.764,18.310,0.471
WBGene00016019,C23H3.3,0.783042549008507,9.351,25.390,-1.294
WBGene00016041,C24A11.2,0.783042549008507,5.834,19.886,-1.541
WBGene00016113,C25H3.4,0.783042549008507,34.813,37.347,-0.061
WBGene00016157,C27A12.7,0.783042549008507,50.684,24.189,1.009
WBGene00016182,C28C12.12,0.783042549008507,30.141,11.429,1.278
WBGene00016217,C29F9.2,0.783042549008507,7.427,15.186,-0.850
WBGene00016294,C31H2.4,0.783042549008507,66.283,39.854,0.698
WBGene00016302,fbxc-7,0.783042549008507,0.000,28.998,-4.858
WBGene00016315,C32D5.7,0.783042549008507,76.691,46.366,0.695
WBGene00016332,C32F10.4,0.783042549008507,4.640,24.705,-2.131
WBGene00016343,cnnm-3,0.783042549008507,51.569,127.724,-1.281
WBGene00016493,C37A2.7,0.783042549008507,113.361,166.148,-0.539
WBGene00016599,C42D8.1,0.783042549008507,15.261,25.960,-0.675
WBGene00016608,cogc-5,0.783042549008507,69.550,41.740,0.702
WBGene00016614,trpp-12,0.783042549008507,20.161,18.951,0.015
WBGene00016676,C45G9.5,0.783042549008507,14.893,23.368,-0.556
WBGene00016721,C46G7.1,0.783042549008507,8.913,34.572,-1.802
WBGene00016735,fhod-1,0.783042549008507,287.231,205.656,0.475
WBGene00016793,arp-11,0.783042549008507,14.086,14.809,0.027
WBGene00016884,C52E2.5,0.783042549008507,15.598,21.281,-0.359
WBGene00016898,C53C9.2,0.783042549008507,11.653,26.850,-1.085
WBGene00016912,clec-86,0.783042549008507,0.000,16.563,-4.050
WBGene00016978,C56G2.3,0.783042549008507,66.280,98.176,-0.545
WBGene00017017,D1014.4,0.783042549008507,12.364,31.232,-1.225
WBGene00017046,utx-1,0.783042549008507,30.387,33.058,-0.075
WBGene00017062,glrx-3,0.783042549008507,7.179,20.970,-1.358
WBGene00017165,F01F1.11,0.783042549008507,0.000,15.882,-3.989
WBGene00017240,calu-2,0.783042549008507,11.893,14.938,-0.212
WBGene00017304,F09F7.7,0.783042549008507,10.914,23.170,-0.960
WBGene00017310,F09G2.1,0.783042549008507,136.813,67.218,1.004
WBGene00017313,cpsf-2,0.783042549008507,67.709,79.424,-0.209
WBGene00017319,mrps-9,0.783042549008507,28.465,24.384,0.165
WBGene00017385,F11G11.5,0.783042549008507,12.965,24.534,-0.813
WBGene00017534,F17A9.2,0.783042549008507,42.896,26.754,0.628
WBGene00017547,alfa-1,0.783042549008507,14.394,22.618,-0.555
WBGene00017785,F25E5.4,0.783042549008507,47.684,29.437,0.648
WBGene00017837,F26G1.1,0.783042549008507,12.282,37.392,-1.493
WBGene00017842,nep-12,0.783042549008507,33.488,8.189,1.866
WBGene00017887,F28B3.6,0.783042549008507,12.054,19.323,-0.566
WBGene00017895,vrk-1,0.783042549008507,23.097,26.621,-0.144
WBGene00017961,nhr-180,0.783042549008507,2.868,22.195,-2.520
WBGene00017996,F33D4.4,0.783042549008507,62.520,39.159,0.639
WBGene00018100,math-26,0.783042549008507,629.605,510.101,0.301
WBGene00018154,exos-9,0.783042549008507,20.153,13.034,0.522
WBGene00018269,acs-11,0.783042549008507,24.395,26.675,-0.071
WBGene00018290,vps-60,0.783042549008507,8.033,26.540,-1.555
WBGene00018304,agr-1,0.783042549008507,14.801,16.140,-0.031
WBGene00018341,F42A10.5,0.783042549008507,77.274,50.135,0.596
WBGene00018349,F42C5.9,0.783042549008507,26.103,19.468,0.351
WBGene00018532,F47B7.1,0.783042549008507,4.278,14.957,-1.503
WBGene00018587,F48B9.1,0.783042549008507,9.843,20.183,-0.896
WBGene00018679,F52C12.2,0.783042549008507,36.089,17.466,0.967
WBGene00018750,F53C3.6,0.783042549008507,11.555,14.632,-0.221
WBGene00018778,F53H1.4,0.783042549008507,274.984,194.786,0.490
WBGene00018784,F54A3.5,0.783042549008507,21.350,22.204,0.009
WBGene00018797,F54D7.2,0.783042549008507,52.389,39.765,0.362
WBGene00018848,F55A3.2,0.783042549008507,37.644,35.047,0.063
WBGene00018878,glit-1,0.783042549008507,21.414,32.031,-0.515
WBGene00018958,F56C11.6,0.783042549008507,85.906,123.197,-0.503
WBGene00018987,lgl-1,0.783042549008507,93.897,119.926,-0.338
WBGene00018997,F57B9.3,0.783042549008507,27.442,16.760,0.628
WBGene00019126,sam-4,0.783042549008507,20.537,22.385,-0.056
WBGene00019162,eif-1.A,0.783042549008507,81.571,43.719,0.867
WBGene00019167,H06I04.1,0.783042549008507,22.570,24.183,-0.037
WBGene00019218,madf-3,0.783042549008507,0.000,26.802,-4.744
WBGene00019275,rpac-40,0.783042549008507,42.628,30.328,0.444
WBGene00019458,K06H7.7,0.783042549008507,7.544,20.959,-1.295
WBGene00019493,catp-5,0.783042549008507,439.464,311.333,0.493
WBGene00019546,glct-6,0.783042549008507,17.484,26.381,-0.513
WBGene00019593,K09F6.10,0.783042549008507,563.625,728.990,-0.369
WBGene00019693,ostd-1,0.783042549008507,29.727,18.202,0.631
WBGene00019749,M03A8.3,0.783042549008507,53.296,54.791,-0.013
WBGene00019762,M03F8.3,0.783042549008507,130.354,101.568,0.346
WBGene00019766,M4.1,0.783042549008507,52.676,88.678,-0.724
WBGene00019777,M57.1,0.783042549008507,28.653,17.364,0.642
WBGene00019822,R02D3.4,0.783042549008507,104.016,73.744,0.477
WBGene00019890,R05F9.6,0.783042549008507,179.153,229.337,-0.348
WBGene00020012,R11G1.6,0.783042549008507,12.430,19.827,-0.562
WBGene00020029,R12C12.9,0.783042549008507,0.000,24.421,-4.610
WBGene00020038,R12E2.13,0.783042549008507,46.142,17.308,1.334
WBGene00020097,larp-1,0.783042549008507,2001.333,1605.924,0.317
WBGene00020099,R144.11,0.783042549008507,2.116,17.765,-2.511
WBGene00020131,gcy-28,0.783042549008507,343.927,414.466,-0.265
WBGene00020160,igcm-3,0.783042549008507,2.589,16.037,-2.160
WBGene00020222,fut-6,0.783042549008507,29.545,29.808,0.035
WBGene00020256,T05C3.6,0.783042549008507,30.715,23.357,0.335
WBGene00020263,let-355,0.783042549008507,39.294,62.540,-0.634
WBGene00020298,T07A9.10,0.783042549008507,32.386,25.480,0.290
WBGene00020315,T07E3.4,0.783042549008507,58.190,42.544,0.418
WBGene00020382,T09B4.8,0.783042549008507,36.328,32.416,0.121
WBGene00020425,syx-18,0.783042549008507,13.889,21.412,-0.524
WBGene00020630,T20F7.1,0.783042549008507,60.131,42.934,0.453
WBGene00020719,natc-1,0.783042549008507,107.133,84.212,0.330
WBGene00020798,T25D3.4,0.783042549008507,75.447,32.101,1.189
WBGene00020827,T26A8.4,0.783042549008507,55.533,26.238,1.028
